paper_type,revenue,returned_at,review,shipping_address,shipping_latitude,shipping_longitude,shipping_mode,order_id,purchased_at,status,cancelled_at,product_id,product_name,price,discount,shipping_cost,quantity,business_size,payment_cycle,account_id,account_name,order_contact_name,order_contact_email,account_manager,days_to_close,shipping_city,shipping_state,shipping_zip,shipping_region,days_to_ship,reviewed_at,rating,index,Sentimental Analysis
Kraft Roll,4272,,,691 Mayer Park,28.457716,-80.812289,,868d72b6-a9b4-4238-b935-2d89813fba20,05-01-2021 10:09,CANCELLED,11-08-2021 06:55,C2130240ST,"Delta Paper Kraft Paper Roll, Brown, 30 lbs., 24"" x 1200', 1 Roll",35.6,5.7,,120,528,,60906229fc13ae0a6b000054,Hermann-Rippin,Miranda Duck,miranda@hermann-rippin.com,Andy Bernard,8,Heathcoteland,NY,32929,Northeast,,,,15,
Kraft Roll,6408,,,44285 Northport Circle,36.288406,-109.255418,,87fc126e-c12a-4cd0-a27e-61c693b4817a,22-05-2021 22:49,CANCELLED,20-09-2021 11:15,C2130240ST,"Delta Paper Kraft Paper Roll, Brown, 30 lbs., 24"" x 1200', 1 Roll",35.6,3.2,,180,27,,60906229fc13ae0a6b0000eb,"Okuneva, Robel and Schneider",Molly Duck,molly@okuneva.com,Creed Patton,119,Lake Kasandra,MS,86620,South,,,,15,
Cardstock,10313.4,,,6 Northwestern Hill,42.140733,-74.659478,,899f02ad-546b-41dd-a175-d2aae1201cdb,11-03-2021 20:08,CANCELLED,22-03-2021 07:36,3R11458,"Xerox Bold 8.5"" x 11"" Cardstock Paper, 80 lbs, 94 Brightness, 250/Ream, 8 Reams/Carton",171.89,30.94,,60,4063,,60906229fc13ae0a6b00013d,Sanford Ltd,Lyman Koala,lyman@sanford.com,Michael Scott,115,Veronicachester,PA,12455,Northeast,,,,15,
Multipurpose,5279.2,,,7624 Village Crossing,40.637417,-85.945821,,8a0f8c05-0d25-4477-90b7-2678351b1db1,24-12-2021 04:32,CANCELLED,23-02-2021 09:56,3R02047,"Xerox Vitality Multipurpose Paper, 8.5"" x 11"", 20 lbs., White, 500 Sheets/Ream, 10 Reams/Carton",65.99,6.6,,80,789,,60906229fc13ae0a6b000064,Mosciski Ltd,Rod Mouse,rod@mosciski.com,Phyllis Vance,91,Carrollberg,NJ,46911,Northeast,,,,9,
Multipurpose,778.7,,,19319 Brentwood Lane,39.087625,-79.016499,REGULAR,8b80217d-936f-4826-b194-d99d049ecd7b,28-11-2021 16:38,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,,130,768,WEEK,60906229fc13ae0a6b00017f,Collins and Sons,Apollo Eagle,apollo@collins.com,Andy Bernard,113,South Clair,NY,26821,Northeast,3,,,4,
Multipurpose,778.7,,,32364 Knutson Court,40.500795,-74.427911,EXPRESS,8d8c9f8c-084a-4c20-bca4-e3eef874f327,22-03-2021 20:05,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,100,130,281,BIWEEK,60906229fc13ae0a6b0003cb,"Schamberger, Bashirian and Lemke",Queenie Ostrich,queenie@schamberger.com,Ryan Howard,33,Heidenreichshire,ME,9587,Northeast,0,,,1,
Printer,250,,,3 Elka Hill,40.141438,-76.023423,,8da38cb7-40c2-46f1-9764-294cc803412f,20-08-2021 10:40,CANCELLED,28-10-2021 08:45,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,,10,923,,60906229fc13ae0a6b000301,Ratke-Hamill,Al Gorilla,al@ratke-hamill.com,Erin Hannon,58,Lake Sibyl,AL,17519,South,,,,12,
Printer,4000,,,2052 Sycamore Place,43.141264,-75.154707,REGULAR,8e2212a5-201c-4eee-839f-f1a86eab0f2b,21-02-2021 13:59,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,,160,673,BIWEEK,60906229fc13ae0a6b00001e,Smith-Heller,Apple Hamster,apple@smith-heller.com,Dwight Schrute,0,West Tevin,HI,13561,West,10,,,7,
Multipurpose,11878.2,,,5293 Manley Park,38.864838,-77.017003,,8ef67f3d-9f24-4aed-ae37-e43a3f3090ac,10-08-2021 20:18,CANCELLED,03-03-2021 19:26,3R02047,"Xerox Vitality Multipurpose Paper, 8.5"" x 11"", 20 lbs., White, 500 Sheets/Ream, 10 Reams/Carton",65.99,11.22,,180,98,,60906229fc13ae0a6b0002df,Nikolaus-Upton,Bill Duck,bill@nikolaus-upton.com,Michael Scott,123,Durganborough,RI,20355,Northeast,,,,8,
Printer,2250,,,7 Vidon Plaza,40.369458,-86.312273,,8ff661e4-d122-46a7-b76c-7d8743cdfd9a,16-07-2021 06:13,CANCELLED,09-11-2021 06:55,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,,90,733,,60906229fc13ae0a6b0003a0,"Hilpert, Cruickshank and Shields",Kody Cub,kody@hilpert.com,Meredith Palmer,36,Myrticebury,HI,46039,West,,,,14,
Multipurpose,658.9,,,90 Moose Place,48.406092,-114.532766,EXPRESS,9077cb40-dbbd-4dc8-994e-2ad56f9c8252,09-03-2021 06:52,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,100,110,872,WEEK,60906229fc13ae0a6b000145,Mohr-Buckridge,Leonardo Tiger,leonardo@mohr-buckridge.com,Meredith Palmer,94,Reedmouth,CO,59996,West,7,,,5,
Multipurpose,1018.3,,,26722 Sunfield Trail,44.100673,-71.494074,REGULAR,92256e8d-a861-4d55-9f57-28bc3773541b,23-12-2021 05:57,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,,170,418,BIWEEK,60906229fc13ae0a6b0001c0,"Heaney, Schowalter and Ritchie",Cranston Ostrich,cranston@heaney.com,Oscar Martinez,96,Mayerton,AL,3252,South,5,,,9,
Multipurpose,179.7,,,6 Petterle Street,39.221451,-89.544038,REGULAR,9234e530-5fc7-42f7-bd41-402f6f156d22,01-11-2021 20:42,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,,30,362,ANNUAL,60906229fc13ae0a6b000021,Dooley-Hoppe,Tangy Cat,tangy@dooley-hoppe.com,Angela Martin,48,Hacketthaven,ME,62015,Northeast,2,,,2,
Printer,2392.2,,,52 Blaine Center,42.323342,-71.646236,,92854a86-3665-4ef3-bc5f-3468f3e7b61e,10-04-2021 13:06,CANCELLED,25-08-2021 20:50,191259,"JAM Paper Strathmore 24lb Paper, 8.5 x 11, Ivory Wove, 100 Sheets/Pack",13.29,,,180,284,,60906229fc13ae0a6b0003a7,"Bayer, Veum and Kreiger",Baabara Sheep,baabara@bayer.com,Ryan Howard,129,Gulgowskitown,DE,1532,South,,,,6,
Copy,1383998,15-11-2021 09:01,,543 International Parkway,34.951674,-90.146147,REGULAR,93230ae2-04e9-4d4f-981f-a39154f1c745,10-11-2021 17:25,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,,200,59,MONTH,60906229fc13ae0a6b000323,Keeling-Mante,Kitt Kangaroo,kitt@keeling-mante.com,Andy Bernard,86,Betteborough,MS,38681,South,6,,,9,
Multipurpose,3269.7,,,17456 Marquette Circle,44.512429,-75.179673,,9497aacc-ec39-49b9-8557-07ccbba80e82,21-01-2021 02:47,CANCELLED,24-08-2021 15:36,NMP1124,"Navigator Premium Multipurpose Paper, 24 lbs., 99 Brightness, 500/Ream, 10 Reams/Carton",108.99,,,30,836,,60906229fc13ae0a6b000366,"Dietrich, Towne and Hudson",Piper Bird,piper@dietrich.com,Dwight Schrute,15,North Carachester,PA,13677,Northeast,,,,10,
Copy,691999,17-01-2021 00:21,,7 7th Circle,44.062759,-88.535773,REGULAR,94c52b91-e7cf-427e-9fec-38de81a8e4c5,09-01-2021 20:16,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,,100,885,WEEK,60906229fc13ae0a6b000142,"Dicki, Hartmann and Stanton",Bunnie Rabbit,bunnie@dicki.com,Meredith Palmer,94,West Chester,NV,54901,West,7,,,12,
Copy,71950,,,81 New Castle Circle,40.500795,-74.427911,,96fcc047-a8fc-4eae-8af5-df1428d64157,22-04-2021 09:43,CANCELLED,30-09-2021 23:32,324791-LQO,"Copy Paper, 20 lbs., 92 Brightness, 500 Sheets/Ream, 40 Cases/Pallet",1439,,,50,390,,60906229fc13ae0a6b00026e,"Goyette, Steuber and Homenick",Lobo Wolf,lobo@goyette.com,Pam Beesly,57,South Mittieview,DE,9099,South,,,,11,
Printer,3000,,,87504 Luster Park,38.220271,-77.443653,EXPRESS,97da3c03-0cad-4a80-9659-df91480cf942,17-02-2021 02:26,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,100,120,245,BIWEEK,60906229fc13ae0a6b000263,"Leannon, Schoen and Wuckert",Teddy Bear,teddy@leannon.com,Oscar Martinez,105,West Cameronfort,DE,22425,South,4,,,11,
Multipurpose,1078.2,,,631 Quincy Plaza,40.967157,-73.846339,EXPRESS,98ea9664-577f-4626-9f75-36a54244cd7b,06-11-2021 03:29,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,100,180,854,BIWEEK,60906229fc13ae0a6b0003a8,"Armstrong, Nolan and Cassin",Gonzo Koala,gonzo@armstrong.com,Kelly Kapoor,7,Keeblerburgh,KS,10740,Midwest,3,,,15,
Multipurpose,13292.3,,,63 4th Place,44.498707,-103.872416,,9900eb58-c696-4eb5-b14f-bbeb5aa51a0f,28-12-2021 15:03,CANCELLED,17-06-2021 18:21,OX9001,"Boise X-9 Multipurpose Paper, 20 lbs., 92 Brightness, 500 Sheets/Ream, 10 Reams/Carton",78.19,,,170,316,,60906229fc13ae0a6b000216,"Bednar, Pfeffer and Mraz",Antonio Anteater,antonio@bednar.com,Pam Beesly,18,East Tevinhaven,NJ,57932,Northeast,,,,15,
Multipurpose,1198,,,9 Redwing Trail,37.633294,-79.100863,EXPRESS,9af53228-bc16-4218-9db5-fa1b8fa75919,25-06-2021 11:59,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,100,200,74,MONTH,60906229fc13ae0a6b00018c,"Dare, Zulauf and Schneider",Knox Chicken,knox@dare.com,Erin Hannon,57,West Nikki,NY,24521,Northeast,0,,,5,
Copy,484399.3,18-12-2021 23:52,,46 Kingsford Trail,38.404576,-82.360178,REGULAR,9b283a79-4501-4a4c-8c84-04885d688b85,14-12-2021 17:23,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,,70,494,WEEK,60906229fc13ae0a6b0002a0,Wunsch Ltd,Zucker Octopus,zucker@wunsch.com,Phyllis Vance,130,New Friedrich,HI,25777,West,8,,,15,
Printer,3250,,,28531 Monument Park,36.729148,-87.2899,EXPRESS,9b2a1694-0bf8-4966-9c8b-5fc07434e6fa,10-05-2021 18:03,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,100,130,908,WEEK,60906229fc13ae0a6b000272,Franecki-King,Rocket Gorilla,rocket@franecki-king.com,Creed Patton,114,Oranhaven,FL,42295,South,5,,,12,
Multipurpose,59.9,,,6964 Lake View Road,40.15681,-75.279393,EXPRESS,9b4354bc-4395-4b3f-aaf0-54fec4f55c00,23-08-2021 03:35,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,100,10,143,ANNUAL,60906229fc13ae0a6b00036b,Boyle Inc,Greta Mouse,greta@boyle.com,Dwight Schrute,83,Tarynborough,WA,19424,West,7,,,9,
Multipurpose,11218.3,,,9984 Mockingbird Terrace,34.961786,-84.664588,,9bbb4fdd-621c-4b0b-b6c2-43a4947a2235,27-03-2021 04:01,CANCELLED,11-04-2021 03:11,3R02047,"Xerox Vitality Multipurpose Paper, 8.5"" x 11"", 20 lbs., White, 500 Sheets/Ream, 10 Reams/Carton",65.99,13.86,,170,842,,60906229fc13ae0a6b00009d,"Weber, Nader and Volkman",Octavian Octopus,octavian@weber.com,Oscar Martinez,63,Tessbury,TN,30708,South,,,,9,
Multipurpose,658.9,,,49 Declaration Lane,41.724328,-74.723518,EXPRESS,a102f712-cb28-4d92-a8ed-16c999d1cd05,06-11-2021 22:39,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,100,110,241,BIWEEK,60906229fc13ae0a6b00009e,"Keebler, Schultz and Pagac",Quillson Duck,quillson@keebler.com,Pam Beesly,50,Jewellmouth,FL,12742,South,3,,,7,
Printer,5000,,,09 Warbler Circle,25.7794,-80.299475,REGULAR,a1bc8b2a-e7a3-423a-b533-59a3a77d3a4d,19-12-2021 12:06,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,,200,479,BIWEEK,60906229fc13ae0a6b0000e8,Cormier-Turcotte,Spork Pig,spork@cormier-turcotte.com,Creed Patton,125,North Jeramy,OH,33126,Midwest,4,,,11,
Copy,138399.8,16-02-2021 00:59,,03435 Mariners Cove Alley,35.054415,-99.567517,REGULAR,a27a9443-75ce-49d0-a88e-d57dd7a9ef25,13-02-2021 02:40,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,,20,889,ANNUAL,60906229fc13ae0a6b00031d,Rosenbaum-Roberts,Yuka Koala,yuka@rosenbaum-roberts.com,Dwight Schrute,53,Breitenbergburgh,HI,73685,West,10,,,15,
Multipurpose,419.3,,,4 Oneill Road,34.750556,-92.417622,REGULAR,a2c4ea8a-2b91-4bb5-bb4f-1baa2a611fc8,26-06-2021 17:09,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,,70,801,ANNUAL,60906229fc13ae0a6b000124,Bayer-Ziemann,Pompom Duck,pompom@bayer-ziemann.com,Dwight Schrute,37,South Queeniestad,LA,72211,South,7,,,5,
Kraft Roll,2136,,,0 7th Street,40.781432,-73.950013,,a4d7e240-d478-485b-81e5-ad6d83d885ad,23-12-2021 01:54,CANCELLED,13-02-2021 12:16,C2130240ST,"Delta Paper Kraft Paper Roll, Brown, 30 lbs., 24"" x 1200', 1 Roll",35.6,3.92,,60,528,,60906229fc13ae0a6b000399,Paucek-Rolfson,Pinky Bear,pinky@paucek-rolfson.com,Michael Scott,129,Maeland,ME,10151,Northeast,,,,11,
Multipurpose,239.6,,,4533 Kennedy Lane,32.325881,-96.588238,EXPRESS,a6c9a76b-fa82-48e7-8d89-7029963ef2b6,26-02-2021 01:12,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,100,40,866,ANNUAL,60906229fc13ae0a6b0000e5,"Predovic, Jenkins and Rogahn",Gigi Frog,gigi@predovic.com,Dwight Schrute,78,Millsbury,UT,75123,West,7,,,8,
Copy,28780,,,40 Schiller Plaza,40.792052,-96.842655,,a6d9b365-1ecc-44a7-86ee-e4aa13050972,25-04-2021 03:28,CANCELLED,17-09-2021 11:03,324791-LQO,"Copy Paper, 20 lbs., 92 Brightness, 500 Sheets/Ream, 40 Cases/Pallet",1439,,,20,692,,60906229fc13ae0a6b000271,"Huel, Weber and Howe",Boomer Penguin,boomer@huel.com,Meredith Palmer,20,West Alfredo,NY,68547,Northeast,,,,9,
Multipurpose,778.7,,,20936 7th Lane,33.583689,-83.473544,,a8901c3f-eb35-46ae-b8d7-fe1d2da9c51e,18-06-2021 02:26,CANCELLED,13-01-2021 15:43,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,,130,23,,60906229fc13ae0a6b0003c7,Barrows-Block,Rooney Kangaroo,rooney@barrows-block.com,Kevin Malone,138,South Harmon,OK,30651,South,,,,10,
Copy,484399.3,22-06-2021 09:06,,4434 Scott Way,37.537053,-79.681003,EXPRESS,a8fc8b22-9348-41b7-b660-6eaee0074213,17-06-2021 01:26,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,100,70,205,BIWEEK,60906229fc13ae0a6b0003d1,"Howe, Lebsack and Leannon",Lily Frog,lily@howe.com,Oscar Martinez,108,Alfredoport,NY,24066,Northeast,1,,,3,
Multipurpose,360600,,,379 Spaight Alley,29.135837,-99.168888,,a9492e41-d46b-4507-9b79-cae7c6aa6496,01-10-2021 00:41,CANCELLED,25-05-2021 20:38,TR56962-LQO,"TRU RED,¢ Multipurpose Paper, 20 lbs., 96 Bright, 500 /Ream, 10 Reams/Carton, 40 Cartons/Pallet",1803,,,200,280,,60906229fc13ae0a6b00033c,Kutch PLC,Phoebe Ostrich,phoebe@kutch.com,Angela Martin,70,South Dusty,AZ,78890,West,,,,6,
Printer,3000,,,98 Farwell Plaza,40.500795,-74.427911,REGULAR,a97520b1-909c-4619-b3cc-176ac480fcd2,08-09-2021 13:58,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,,120,633,WEEK,60906229fc13ae0a6b0000c1,Kassulke Group,Peck Bird,peck@kassulke.com,Pam Beesly,43,Trantowshire,KS,9097,Midwest,3,,,8,
Copy,968798.6,27-07-2021 20:11,,33581 Duke Pass,37.982958,-84.489425,REGULAR,a9ce94c3-d8c6-435b-8b6e-c669e37c24f2,25-07-2021 03:08,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,,140,595,BIWEEK,60906229fc13ae0a6b0001dd,Ortiz Ltd,Broffina Chicken,broffina@ortiz.com,Angela Martin,71,Zulaufton,KY,40571,South,5,,,4,
Copy,1176398.3,18-02-2021 11:56,,3917 Basil Avenue,43.002718,-84.188977,EXPRESS,abe50993-0b09-4e9e-82b1-f1105fd31825,11-02-2021 22:44,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,100,170,135,MONTH,60906229fc13ae0a6b0001d8,"Brown, Kertzmann and Heathcote",Elise Monkey,elise@brown.com,Angela Martin,103,Rolfsonville,AL,48869,South,3,,,10,
Printer,2374.2,,,5127 Harbort Plaza,37.564876,-94.714519,,ad0148a5-24e1-4d1a-b75e-6a556810d903,02-12-2021 05:21,CANCELLED,07-06-2021 02:45,20270,"Astrobrights Color Paper, 24 lb./89 gsm, Neon 5-Color Assortment, 500 Sheets/Pack",13.19,,,180,682,,60906229fc13ae0a6b0002dc,Rodriguez LLC,Pancetti Pig,pancetti@rodriguez.com,Andy Bernard,134,Port Brendon,OK,66712,South,,,,11,
Copy,553599.2,13-09-2021 00:46,,263 Warbler Terrace,34.37961,-106.76708,EXPRESS,afa86998-b422-42f6-ac64-743733d4e2eb,05-09-2021 19:15,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,100,80,473,WEEK,60906229fc13ae0a6b0001e9,Christiansen PLC,Lolly Cat,lolly@christiansen.com,Ryan Howard,107,West Yvonneborough,NJ,87028,Northeast,1,,,14,
Multipurpose,778.7,,,603 Daystar Center,40.001541,-95.193666,EXPRESS,b0c2572e-1b38-43c2-9b37-6b108a94503e,01-05-2021 12:35,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,100,130,619,BIWEEK,60906229fc13ae0a6b000050,"Funk, Kirlin and Ratke",Eunice Sheep,eunice@funk.com,Andy Bernard,98,Kerlukechester,HI,64452,West,7,,,15,
Multipurpose,1257.9,,,401 Ruskin Alley,28.074807,-82.498405,,b1834a53-7a6f-4d71-8826-4744ab32abfb,13-01-2021 05:37,CANCELLED,20-03-2021 17:31,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,,210,171,,60906229fc13ae0a6b00001b,Pfannerstill Inc,Kiki Cat,kiki@pfannerstill.com,Michael Scott,79,North Alek,FL,33618,South,,,,7,
Multipurpose,115004.5,,,6 Veith Center,37.801388,-83.614611,,b3bfe359-e581-4a34-a823-cb8e6b84077c,27-12-2021 21:27,CANCELLED,11-04-2021 23:11,2700-LQO,"EarthChoice Multipurpose Paper, 20 lbs., 92 Brightness, 40 Cases/Pallet",2300.09,,,50,4586,,60906229fc13ae0a6b000393,Macejkovic Inc,Flurry Hamster,flurry@macejkovic.com,Dwight Schrute,104,Hosealand,OK,41362,South,,,,2,
Printer,2750,,,167 Portage Drive,33.567351,-112.053591,REGULAR,b67cbd81-bd33-419e-9d95-fcf418de681f,22-08-2021 08:57,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,,110,667,WEEK,60906229fc13ae0a6b0000f7,"Parker, Hahn and Anderson",Piper Bird,piper@parker.com,Pam Beesly,4,North Gene,CO,85020,West,9,,,13,
Printer,1000,,,38 Moose Drive,43.48655,-93.912229,EXPRESS,b68e859b-d8c5-4a16-96db-dd97cb72d3fe,14-01-2021 06:46,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,100,40,924,ANNUAL,60906229fc13ae0a6b0000a2,"Quitzon, Witting and Hamill",Winnie Horse,winnie@quitzon.com,Angela Martin,111,West Hiram,OH,50465,Midwest,2,,,6,
Kraft Roll,356,,,576 Heffernan Park,42.811821,-103.330405,,b6a341b5-4b82-493d-8465-3bdf86972832,24-12-2021 10:39,CANCELLED,27-05-2021 08:30,C2130240ST,"Delta Paper Kraft Paper Roll, Brown, 30 lbs., 24"" x 1200', 1 Roll",35.6,0.71,,10,201,,60906229fc13ae0a6b0000b8,"Predovic, Douglas and Bartoletti",Egbert Chicken,egbert@predovic.com,Phyllis Vance,67,Schneidertown,AL,69939,South,,,,11,
Copy,207599.7,19-05-2021 14:10,,14107 Evergreen Junction,44.637914,-70.275434,EXPRESS,b889ca60-0069-4661-83b6-04e8d3f7abce,19-05-2021 11:32,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,100,30,225,WEEK,60906229fc13ae0a6b0001c3,Gerhold Inc,Dizzy Elephant,dizzy@gerhold.com,Kelly Kapoor,42,Ronaldomouth,TX,4320,South,4,,,9,
Kraft Roll,3560,,,628 Mayfield Road,44.843713,-106.835993,,b891c6ef-7626-42fd-99f6-5df9ad46c0bc,13-12-2021 12:40,CANCELLED,13-03-2021 00:41,C2130240ST,"Delta Paper Kraft Paper Roll, Brown, 30 lbs., 24"" x 1200', 1 Roll",35.6,5.7,,100,296,,60906229fc13ae0a6b0001f6,Simonis-Abshire,Freya Wolf,freya@simonis-abshire.com,Michael Scott,103,Emmerichfurt,MT,82821,West,,,,5,
Printer,265.8,,,2 Goodland Place,44.894578,-72.795246,,b93e8afe-dcef-4d8e-aced-c0af1a4c7bd7,24-03-2021 10:29,CANCELLED,08-07-2021 01:21,191259,"JAM Paper Strathmore 24lb Paper, 8.5 x 11, Ivory Wove, 100 Sheets/Pack",13.29,,,20,519,,60906229fc13ae0a6b0001a4,O'Conner-Davis,Caroline Squirrel,caroline@oconner-davis.com,Erin Hannon,145,Terryside,MT,5451,West,,,,5,
Multipurpose,1198,,,33406 Onsgard Plaza,39.899781,-84.32783,REGULAR,b96e73cd-4819-4b3f-849d-d11309857b3c,04-09-2021 23:46,COMPLETED,,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,,200,664,BIWEEK,60906229fc13ae0a6b000242,Braun-Sawayn,Rosie Cat,rosie@braun-sawayn.com,Meredith Palmer,76,Port Kobyfurt,PA,45322,Northeast,1,,,15,
Printer,4250,,,4140 North Street,42.049045,-87.717453,EXPRESS,b9847716-6da3-420a-9b9f-14c9fbb92aed,20-09-2021 10:51,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,100,170,34,MONTH,60906229fc13ae0a6b0003c5,"Bednar, Metz and Gleichner",Zell Deer,zell@bednar.com,Andy Bernard,106,West Blairville,TN,60252,South,4,,,9,
Printer,750,,,2 Sloan Place,39.875125,-77.609075,EXPRESS,b9967f6a-596e-4e73-ac36-07622e0a35a5,17-02-2021 19:14,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,100,30,73,BIWEEK,60906229fc13ae0a6b000225,Mitchell Ltd,Pashmina Goat,pashmina@mitchell.com,Dwight Schrute,28,North Myles,HI,17203,West,5,,,5,
Printer,750,,,9931 Nevada Center,38.58494,-88.773698,EXPRESS,bbe0779a-91a2-479e-a331-7ad32289caa0,28-04-2021 01:15,COMPLETED,,51747084B,"JAM Paper Ledger Strathmore 24lb Paper, 11 x 17 Tabloid, Bright White Wove, 500 Sheets/Ream",25,,100,30,189,WEEK,60906229fc13ae0a6b000067,Cruickshank-Hermiston,Buck Horse,buck@cruickshank-hermiston.com,Erin Hannon,41,West Monserrat,SC,62849,South,3,,,15,
Multipurpose,1138.1,,,247 Miller Drive,22.188349,-159.460872,,bc323408-741f-453b-98f3-8c40c9de7bb3,19-10-2021 06:10,CANCELLED,01-09-2021 05:47,HPC8511,"HP Office20 Multipurpose Paper, 20 lbs., 92 Brightness, 500/Ream",5.99,,,190,141,,60906229fc13ae0a6b00029b,Kerluke-Herzog,Genji Rabbit,genji@kerluke-herzog.com,Kevin Malone,126,Port Willardburgh,GA,96724,South,,,,15,
Copy,484399.3,11-11-2021 06:40,,812 Dennis Trail,33.766896,-106.821217,EXPRESS,bc9004b2-85a1-4aa9-a633-e86fa3ca60c5,06-11-2021 08:06,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,100,70,918,ANNUAL,60906229fc13ae0a6b0001ab,"Roberts, Green and Mohr",Patty Cow,patty@roberts.com,Andy Bernard,100,Pfannerstillbury,AL,87842,South,5,,,12,
Copy,276799.6,16-06-2021 17:32,,814 Algoma Avenue,39.536084,-76.352184,EXPRESS,bd345238-a43f-4e8c-9fa9-c18dbb487560,12-06-2021 04:20,RETURNED,,3r02047pl,"Hammermill Copy Plus Copy Paper, 92 Brightness, 20lb, 8-1/2 X 11, White, 200,000 Sheets/CT",6919.99,,100,40,243,WEEK,60906229fc13ae0a6b000208,Koelpin PLC,Snake Rabbit,snake@koelpin.com,Ryan Howard,65,Stammberg,MS,21014,South,4,,,8,
